,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
81,CL:0000222 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
82,CL:0000222 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
83,CL:0000222 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
84,CL:0000222 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
85,CL:0000223 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
86,CL:0000223 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
87,CL:0000223 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
88,CL:0000223 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
89,CL:0000223 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
90,CL:0000223 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
91,CL:0000236 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
92,CL:0000236 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
93,CL:0000236 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
94,CL:0000236 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
95,CL:0000236 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
96,CL:0000236 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
97,CL:0000236 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
98,CL:0000236 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me2,
99,CL:0000236 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
100,CL:0000236 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
101,CL:0000312 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
102,CL:0000312 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
103,CL:0000312 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
104,CL:0000312 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
105,CL:0000312 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
106,CL:0000312 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
107,CL:0000312 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me2,
108,CL:0000312 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
109,CL:0000351 Histone ChIP-seq H2AK5ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2AK5ac,
110,CL:0000351 Histone ChIP-seq H2BK12ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2BK12ac,
111,CL:0000351 Histone ChIP-seq H3K14ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K14ac,
112,CL:0000351 Histone ChIP-seq H3K18ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K18ac,
113,CL:0000351 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
114,CL:0000351 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
115,CL:0000351 Histone ChIP-seq H3K4ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4ac,
116,CL:0000351 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
117,CL:0000351 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
118,CL:0000351 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
119,CL:0000351 Histone ChIP-seq H3K79me1,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me1,
120,CL:0000351 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
121,CL:0000351 Histone ChIP-seq H4K8ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H4K8ac,
122,CL:0000351 Histone ChIP-seq H4K91ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H4K91ac,
123,CL:0000515 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
124,CL:0000515 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
125,CL:0000515 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
126,CL:0000515 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
127,CL:0000515 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
128,CL:0000515 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me2,
129,CL:0000515 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
130,CL:0000540 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
131,CL:0000540 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
132,CL:0000540 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
133,CL:0000540 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
134,CL:0000540 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
135,CL:0000594 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
136,CL:0000594 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
137,CL:0000594 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
138,CL:0000594 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
139,CL:0000594 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
140,CL:0000594 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
141,CL:0000623 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
142,CL:0000623 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
143,CL:0000623 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
144,CL:0000623 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
145,CL:0000623 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
146,CL:0000624 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
147,CL:0000624 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
148,CL:0000624 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
149,CL:0000624 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
150,CL:0000624 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
151,CL:0000624 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
152,CL:0000625 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
153,CL:0000625 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
154,CL:0000625 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
155,CL:0000625 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
156,CL:0000625 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
157,CL:0000625 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
158,CL:0000625 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
159,CL:0000706 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000706,choroid plexus epithelial cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
160,CL:0000746 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
161,CL:0000746 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
162,CL:0000746 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
163,CL:0000746 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
164,CL:0000746 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
165,CL:0000775 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
166,CL:0000775 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
167,CL:0000775 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
168,CL:0000775 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
169,CL:0000775 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
170,CL:0000775 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
171,CL:0000792 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
172,CL:0000792 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
173,CL:0000792 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
174,CL:0000792 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
175,CL:0000792 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
176,CL:0000792 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
177,CL:0000842 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
178,CL:0000842 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
179,CL:0000842 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
180,CL:0000895 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
181,CL:0000895 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
182,CL:0000895 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
183,CL:0000895 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
184,CL:0000897 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
185,CL:0000897 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
186,CL:0000897 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
187,CL:0000897 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
188,CL:0000905 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
189,CL:0000905 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
190,CL:0000905 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
191,CL:0000909 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
192,CL:0000909 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
193,CL:0000909 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
194,CL:0000909 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
195,CL:0001054 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
196,CL:0001054 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
197,CL:0001054 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
198,CL:0001054 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
199,CL:0001054 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
200,CL:0001054 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
201,CL:0001054 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
202,CL:0001054 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me2,
203,CL:0001054 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
204,CL:0001054 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
205,CL:0001054 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H4K20me1,
